date_time,Voltage_Set,Height
"2026-05-10 11:39:26",7.57128,10.778
"2026-05-10 11:39:27",7.57152,10.5017
"2026-05-10 11:39:28",7.60268,10.5017
"2026-05-10 11:39:29",7.6029,10.5171
"2026-05-10 11:39:30",7.60311,10.5171
"2026-05-10 11:39:31",7.63393,10.5171
"2026-05-10 11:39:32",7.63413,10.471
"2026-05-10 11:39:33",7.63431,10.5017
"2026-05-10 11:39:34",7.63449,10.5171
"2026-05-10 11:39:35",7.60402,10.5171
"2026-05-10 11:39:36",7.60418,10.5017
"2026-05-10 11:39:37",7.63498,10.5171
"2026-05-10 11:39:38",7.63512,10.5631
"2026-05-10 11:39:39",7.6046,12.0518
"2026-05-10 11:39:40",7.6354,10.5631
"2026-05-10 11:39:41",7.60485,10.5171
"2026-05-10 11:39:42",7.45045,10.5171
"2026-05-10 11:39:43",7.54295,10.4864
"2026-05-10 11:39:44",7.60518,10.5017
"2026-05-10 11:39:45",7.63596,10.5324
"2026-05-10 11:39:46",7.66626,10.5171
"2026-05-10 11:39:47",7.63612,10.5324
"2026-05-10 11:39:48",7.63619,10.5785
"2026-05-10 11:39:49",7.57451,10.6092
"2026-05-10 11:39:51",7.57455,10.5324
"2026-05-10 11:39:52",7.51227,10.5324
"2026-05-10 11:39:53",7.57462,10.5324
"2026-05-10 11:39:54",7.54344,10.5171
"2026-05-10 11:39:55",7.57465,10.5171
"2026-05-10 11:39:56",7.57465,10.5171
"2026-05-10 11:39:57",7.57465,10.4864
"2026-05-10 11:39:58",7.57463,10.4864
"2026-05-10 11:39:59",7.66681,10.5017
"2026-05-10 11:40:00",7.6668,10.5171
"2026-05-10 11:40:01",7.63647,10.5324
"2026-05-10 11:40:02",7.60563,10.5324
"2026-05-10 11:40:03",7.60558,10.5478
"2026-05-10 11:40:04",7.54308,10.5478
"2026-05-10 11:40:05",7.51172,10.5171
"2026-05-10 11:40:06",7.57421,10.5171
"2026-05-10 11:40:07",7.57411,10.5171
"2026-05-10 11:40:08",7.60521,10.5324
"2026-05-10 11:40:09",7.6051,10.5324
"2026-05-10 11:40:10",7.57376,10.5478
"2026-05-10 11:40:11",7.57362,10.5478
"2026-05-10 11:40:12",7.54206,10.5324
"2026-05-10 11:40:13",7.5733,10.5171
"2026-05-10 11:40:14",7.54167,10.5171
"2026-05-10 11:40:15",7.60425,10.5017
"2026-05-10 11:40:16",7.60407,10.5171
"2026-05-10 11:40:17",7.57253,10.5171
"2026-05-10 11:40:18",7.60368,10.5171
"2026-05-10 11:40:19",7.60347,10.5017
"2026-05-10 11:40:20",7.603,10.5017
"2026-05-10 11:40:21",7.63389,10.5324
"2026-05-10 11:40:22",7.60249,10.5478
"2026-05-10 11:40:23",7.57068,10.5171
"2026-05-10 11:40:24",7.57035,10.5171
"2026-05-10 11:40:25",7.63282,10.5171
"2026-05-10 11:40:26",7.60125,10.5171
"2026-05-10 11:40:27",7.6009,10.5171
"2026-05-10 11:40:28",7.56886,10.5017
"2026-05-10 11:40:29",7.56842,10.5017
"2026-05-10 11:40:30",7.66201,10.5017
"2026-05-10 11:40:31",7.63076,10.5171
"2026-05-10 11:40:32",7.59889,10.5324
"2026-05-10 11:40:33",7.59842,10.5324
"2026-05-10 11:40:34",7.59793,10.5171
"2026-05-10 11:40:35",7.59742,10.5171
"2026-05-10 11:40:36",7.59688,10.5171
"2026-05-10 11:40:37",7.59632,10.5017
"2026-05-10 11:40:39",7.59574,10.5171
"2026-05-10 11:40:40",7.59512,10.5324
"2026-05-10 11:40:41",7.56226,10.5171
"2026-05-10 11:40:42",7.59309,10.5324
"2026-05-10 11:40:43",7.59236,10.5171
"2026-05-10 11:40:44",7.62366,10.5017
"2026-05-10 11:40:45",7.65451,10.4864
"2026-05-10 11:40:46",7.62223,10.5171
"2026-05-10 11:40:47",7.62146,10.5017
"2026-05-10 11:40:48",7.62066,10.6092
"2026-05-10 11:40:49",7.58744,10.5171
"2026-05-10 11:40:50",7.61893,10.5017
"2026-05-10 11:40:51",7.5855,10.5171
"2026-05-10 11:40:52",7.61706,10.5017
"2026-05-10 11:40:53",7.64818,10.4864
"2026-05-10 11:40:54",7.64818,10.5017
"2026-05-10 11:40:55",7.38273,10.5017
"2026-05-10 11:40:56",7.58096,10.471
"2026-05-10 11:40:57",7.67562,10.4557
"2026-05-10 11:40:58",7.70551,10.4557
"2026-05-10 11:40:59",7.70463,10.4864
"2026-05-10 11:41:00",7.67273,10.5017
"2026-05-10 11:41:01",7.63971,10.5017
"2026-05-10 11:41:02",7.60567,10.5171
"2026-05-10 11:41:03",7.57073,10.5017
"2026-05-10 11:41:04",7.60283,10.4864
"2026-05-10 11:41:05",7.60136,10.4864
"2026-05-10 11:41:06",6.77736,10.471
"2026-05-10 11:41:07",7.66021,10.3022
"2026-05-10 11:41:08",7.88118,10.2869
"2026-05-10 11:41:09",7.96294,10.3636
"2026-05-10 11:41:10",7.88007,10.4097
"2026-05-10 11:41:11",7.83103,10.4557
"2026-05-10 11:41:12",7.7178,10.5017
"2026-05-10 11:41:13",7.58572,10.5324
"2026-05-10 11:41:14",7.54905,10.5171
"2026-05-10 11:41:15",7.54695,10.4864
"2026-05-10 11:41:16",7.57978,10.4557
"2026-05-10 11:41:17",7.6458,10.471
"2026-05-10 11:41:18",7.61034,10.471
"2026-05-10 11:41:19",7.67507,10.4864
"2026-05-10 11:41:20",7.64046,10.471
"2026-05-10 11:41:21",7.60466,10.5017
"2026-05-10 11:41:22",7.63669,10.471
"2026-05-10 11:41:23",7.6348,10.471
"2026-05-10 11:41:24",7.59871,10.5017
"2026-05-10 11:41:25",7.6309,10.4864
"2026-05-10 11:41:26",7.5239,10.471
"2026-05-10 11:41:27",7.55727,10.4557
"2026-05-10 11:41:28",7.62467,10.4557
"2026-05-10 11:41:29",7.6563,10.471
"2026-05-10 11:41:30",7.68707,10.4557
"2026-05-10 11:41:31",7.5843,10.471
"2026-05-10 11:41:32",7.65058,10.471
"2026-05-10 11:41:33",7.61488,10.471
"2026-05-10 11:41:34",7.64673,10.4557
"2026-05-10 11:41:35",7.61097,10.471
"2026-05-10 11:41:36",7.6429,10.4557
"2026-05-10 11:41:37",7.60712,10.471
"2026-05-10 11:41:38",7.63911,10.471
"2026-05-10 11:41:39",7.56861,10.4557
"2026-05-10 11:41:40",7.6014,10.4557
